nconst,primaryName,primaryProfession,knownForTitles
nm0835191,Jason Strouse,"miscellaneous,writer,director","tt2076346,tt1709744,tt7496940,tt7654158"
nm0835194,Victoria Strouse,"writer,miscellaneous,actress","tt2277860,tt0756573,tt0191074,tt1950235"
nm0835271,Andreas Struck,"director,writer,assistant_director","tt0425491,tt0118681,tt0260799,tt1247666"
nm0835297,Arkadiy Strugatskiy,writer,"tt0079944,tt0095040,tt0204526,tt0972558"
nm0835298,Boris Strugatskiy,writer,"tt0079944,tt0095040,tt0204526,tt0972558"
nm0835299,Barry Strugatz,"writer,director,location_management","tt0095593,tt5291792,tt0269977,tt0098309"
nm0835329,Joe Strummer,"soundtrack,actor,music_department","tt0119229,tt0356910,tt1228705,tt1032755"
nm0835365,Karl Struss,"cinematographer,camera_department,director","tt0018455,tt0032553,tt0023470,tt0022835"
nm0835393,Carel Struycken,"actor,writer,editor","tt0106220,tt0119654,tt0101272,tt0098936"
nm0835455,John Strysik,"director,writer,editor","tt0081205,tt0758786,tt0086814,tt0084102"
nm0835697,Freddie Stuart,actor,"tt0106014,tt0075512,tt0088512,tt0087414"
nm0835727,Jazmín Stuart,"actress,director,writer","tt7903634,tt5196660,tt1178654,tt4201044"
nm0835732,Jeb Stuart,"writer,producer,director","tt0097770,tt0099044,tt0106977,tt0095016"
nm0835759,Katie Stuart,actress,"tt0844666,tt0282483,tt0122076,tt0265208"
nm0835880,William L. Stuart,"writer,producer","tt0059991,tt0062578,tt0041040,tt0050056"
nm0835959,Scott Stuber,"producer,actor,executive","tt1440129,tt0120461,tt1053424,tt1599348"
nm0836001,Larry Stuckey,"writer,actor,producer","tt0970866,tt0290002,tt0279064,tt3663490"
nm0836081,Dan Studney,"writer,miscellaneous,producer","tt2040440,tt0125622,tt0404364,tt1351685"
nm0836121,Michael Stuhlbarg,actor,"tt5726616,tt0979432,tt5580390,tt1019452"
nm0836136,Jerzy Stuhr,"actor,director,writer","tt0246593,tt0209445,tt0123889,tt0078763"
nm0836164,Christopher Stull,"production_designer,art_department,art_director","tt1077258,tt0985694,tt0227538,tt0462322"
nm0836176,Geoff Stults,"actor,producer","tt0396269,tt0815236,tt0452594,tt3829920"
nm0836328,John Sturges,"director,producer,editor","tt0050468,tt0054047,tt0047849,tt0057115"
nm0836343,Jim Sturgess,"actor,soundtrack,music_department","tt1981128,tt0445922,tt1371111,tt0478087"
nm0836430,Charles Sturridge,"director,writer,actor","tt0083390,tt0272839,tt2084977,tt0092580"
nm0836432,Tom Sturridge,"actor,director","tt0337692,tt1131729,tt2935476,tt1296898"
nm0836495,Antoni Stutz,"actor,director,producer","tt1536437,tt0122132,tt0105676,tt0097166"
nm0836548,Trudie Styler,"actress,producer,director","tt1450321,tt1182345,tt3721936,tt1458175"
nm0836557,Eric Styles,"director,writer,producer","tt0144178,tt5271794,tt0307553,tt2369041"
nm0836673,Søren Stærmose,"producer,actor,production_manager","tt1216487,tt1132620,tt1343097,tt1568346"
nm0836681,Jean-François Stévenin,"actor,assistant_director,director","tt0180901,tt1135092,tt0237534,tt0260185"
nm0836715,Philipp Stölzl,"director,writer,miscellaneous","tt1440180,tt0844457,tt1645155,tt2101473"
nm0836729,Ernst Stötzner,"actor,soundtrack","tt0114787,tt2180587,tt5029608,tt5337806"
nm0836836,Jeremy Suarez,"actor,soundtrack","tt2123146,tt0328880,tt0285341,tt0116695"
nm0836964,Tara Subkoff,"actress,producer,director","tt0209958,tt3526286,tt0119822,tt0954947"
nm0836988,Milton Subotsky,"producer,writer,soundtrack","tt0104692,tt0049684,tt0062360,tt0091499"
nm0836991,Nataraja Subramanian,"cinematographer,actor","tt0400234,tt1093370,tt2359810,tt2556308"
nm0837112,Richard Suckle,"producer,actor,miscellaneous","tt0963178,tt0451279,tt1800241,tt1386697"
nm0837141,Karine Sudan,"editor,miscellaneous,writer","tt0472542,tt1323518,tt2215113,tt1931435"
nm0837177,Jason Sudeikis,"actor,soundtrack,writer","tt1985949,tt2170439,tt1723121,tt4680182"
nm0837181,Paul Suderman,"camera_department,cinematographer,assistant_director","tt1456635,tt1536410,tt2935974,tt2230358"
nm0837183,Hermann Sudermann,writer,"tt0018455,tt0006234,tt0016884,tt0003386"
nm0837223,Alison Sudol,"soundtrack,actress,writer","tt3183660,tt1586265,tt4123430,tt0480242"
nm0837231,Asaf Sudri,"cinematographer,director,writer","tt2219514,tt6593698,tt5545984,tt0398713"
nm0837233,Stefano Sudriè,writer,"tt0164519,tt0108059,tt1460817,tt0151901"
nm0837333,Ryan Suffern,"miscellaneous,producer,cinematographer","tt0314353,tt5719232,tt0407304,tt0362227"
nm0837349,Mark Sufrin,"producer,miscellaneous,writer","tt0357360,tt0127991,tt0144733,tt0050800"
nm0837386,Michael Sugar,"producer,actor,miscellaneous","tt1837703,tt0804522,tt4682786,tt1895587"
nm0837396,Burt Sugarman,producer,"tt0090830,tt0066802,tt0090886,tt2149508"
nm0837449,Andrew Sugerman,"producer,production_manager,director","tt0327247,tt1244754,tt0477071,tt0338427"
nm0837576,Caroline Suh,"producer,director,assistant_director","tt5347906,tt0472004,tt1104783,tt3326366"
nm0837675,Sujatha,"writer,producer","tt0479751,tt0320736,tt1305797,tt0376127"
nm0837678,Sujin Zhu,writer,"tt1533117,tt1514753,tt0120538,tt9521366"
nm0837744,Viktor Sukhorukov,actor,"tt1693830,tt0372166,tt0238883,tt0851577"
nm0837784,Barbara Sukowa,"actress,soundtrack,music_department","tt0091869,tt1674773,tt2406566,tt0082671"
nm0837808,Ondrej Sulaj,"writer,director,miscellaneous","tt0481417,tt0176014,tt4777738,tt0115040"
nm0837811,Zuzana Sulajová,"actress,camera_department","tt0434246,tt0171828,tt0115040,tt0408120"
nm0837839,Elia Suleiman,"director,writer,actor","tt1037163,tt0274428,tt0115895,tt0229321"
nm0837875,Fernando Sulichin,"producer,actor,executive","tt1615065,tt3774114,tt0346491,tt0954947"
nm0837967,Billy Sullivan,"music_department,composer,camera_department","tt3564472,tt6111980,tt6048930,tt2933544"
nm0837992,Camille Sullivan,"actress,writer","tt6643540,tt7319038,tt1740299,tt9014720"
nm0838000,Charlotte Sullivan,actress,"tt1595859,tt2261391,tt1567215,tt6236572"
nm0838032,Debra Sullivan,"actress,writer,producer","tt1572315,tt0452046,tt6328004,tt3181776"
nm0838198,Kevin Rodney Sullivan,"director,actor,writer","tt0364845,tt0086856,tt0372237,tt1442437"
nm0838267,Nick Sullivan,actor,"tt0065272,tt0095327,tt1637706,tt4111326"
nm0838309,Robb Sullivan,"editor,editorial_department,producer","tt0120780,tt0112715,tt0107206,tt2205697"
nm0838369,Thomas Michael Sullivan,"producer,actor,production_manager","tt1942818,tt0457433,tt0155267,tt0252076"
nm0838374,Tim Sullivan,"producer,actor,writer","tt0096061,tt0264323,tt0165710,tt1727252"
nm0838499,Martin Sulík,"director,writer,actor","tt1980935,tt0427873,tt0237386,tt0115040"
nm0838595,Donna Summer,"soundtrack,actress,composer","tt3659388,tt0078382,tt0075925,tt0116040"
nm0838598,Edward Summer,"writer,producer,actor","tt0198570,tt3451138,tt0198538,tt0082198"
nm0838599,Eric Summer,"director,writer,actor","tt5844294,tt2261287,tt0420388,tt4048186"
nm0838837,Rebecca Summerton,"producer,assistant_director,miscellaneous","tt3100636,tt3145432,tt6420462,tt4228876"
nm0838843,Slim Summerville,"actor,director,soundtrack","tt0027421,tt0024271,tt0024140,tt0020629"
nm0838865,Cid Ricketts Sumner,writer,"tt0051051,tt0055503,tt0062334,tt0041746"
nm0838911,Jeremy Sumpter,"actor,camera_department,producer","tt0758745,tt0316396,tt0802948,tt0264616"
nm0838944,Honglei Sun,"actor,soundtrack","tt0416044,tt2165735,tt0354243,tt1430751"
nm0839064,Anne Sundberg,"producer,director,writer","tt4264754,tt1568150,tt0446055,tt0912580"
nm0839090,Pär Sundberg,"actor,soundtrack","tt0366905,tt0066227,tt0123111,tt0066265"
nm0839146,Matthew Sunderland,"actor,director,writer","tt1212428,tt0839938,tt2331972,tt2773094"
nm0839209,Bjørn Sundquist,actor,"tt0231044,tt0093016,tt1428538,tt1278340"
nm0839237,Neal Sundstrom,"director,assistant_director,writer","tt0434883,tt0097534,tt0200737"
nm0839273,Fredrik Sundwall,"producer,visual_effects,miscellaneous","tt0275182,tt0163665,tt0236640,tt0245356"
nm0839287,Elizabeth Sung,"actress,miscellaneous,producer","tt0299977,tt0098439,tt0397535,tt0202096"
nm0839293,Ji-ru Sung,actor,"tt1861982,tt1640111,tt0304120,tt1662557"
nm0839326,Daniel Sunjata,"actor,soundtrack","tt1838544,tt1345836,tt0458352,tt1598828"
nm0839331,Sunmin Park,"producer,writer,director","tt0353014,tt0230600,tt0162866,tt0162014"
nm0839372,Madeline Sunshine,"writer,music_department,soundtrack","tt0288808,tt0085109,tt0103452,tt0096676"
nm0839379,Steven Sunshine,"writer,producer,miscellaneous","tt0247094,tt0085109,tt0096676,tt0103452"
nm0839387,Francy Suntinger,"producer,production_manager,location_management","tt2196017,tt1670226,tt1590013,tt0110835"
nm0839397,Masayuki Suo,"director,writer,assistant_director","tt0105388,tt0794350,tt2094984,tt0117615"
nm0839438,Mark Suozzo,"composer,music_department,soundtrack","tt3068194,tt0120728,tt0305206,tt0489237"
nm0839467,Lee Supercinski,"producer,production_manager,miscellaneous","tt0149460,tt6090450,tt0429589,tt0189132"
nm0839486,Ethan Suplee,"actor,soundtrack","tt0210945,tt0251160,tt0120586,tt0118842"
nm0839503,Sonya Gildea,"casting_department,miscellaneous,writer","tt0415823,tt0236784,tt1133920,tt0387884"
nm0839660,Stephen Surjik,"director,producer,actor","tt0845746,tt1132290,tt0113666,tt0156442"
nm0839695,Joel Surnow,"writer,producer,miscellaneous","tt0112104,tt1567215,tt5345490,tt0285331"
nm0839710,Shelley Surpin,"legal,miscellaneous,producer","tt1748207,tt1619029,tt3647498,tt0112887"
nm0839730,Tammin Sursok,"actress,producer,writer","tt0069658,tt1381767,tt0094481,tt0429591"
nm0839732,Bruce Surtees,"cinematographer,camera_department","tt0066999,tt0086383,tt0079116,tt0068408"
nm0839797,Jacqueline Susann,"actress,writer","tt0062430,tt0061277,tt0041061,tt0073190"
nm0839812,Stephen Susco,"writer,producer,director","tt0433386,tt0431021,tt0391198,tt1572315"
nm0839904,Morgan Susser,"cinematographer,camera_department","tt1403177,tt4178092,tt2294677,tt1466525"
nm0839914,David Susskind,"producer,writer,actor","tt0239219,tt0074464,tt0187806,tt0050013"
nm0839917,Sally Sussman Morina,"writer,miscellaneous,producer","tt3511510,tt0244364,tt0058796,tt0069658"
nm0839996,Rosemary Sutcliff,"writer,miscellaneous","tt6071970,tt1034389,tt0084750,tt0071791"
nm0840060,Cathleen Sutherland,"producer,actress,production_manager","tt4562918,tt0089470,tt1065073,tt5578150"
nm0840330,John Sutton,actor,"tt0041149,tt0036969,tt0044937,tt0040876"
nm0840551,Anne Suzuki,actress,"tt0120834,tt0339579,tt0348121,tt0439630"
nm0840608,Keiichi Suzuki,"composer,soundtrack,actor","tt0388473,tt6293042,tt0206583,tt0363226"
nm0840626,Kôji Suzuki,"writer,actor","tt0382628,tt0308379,tt0298130,tt0498381"
nm0840660,Ryôhei Suzuki,actor,"tt4258302,tt2808986,tt5492906,tt4681414"
nm0840699,Toshio Suzuki,"producer,miscellaneous,actor","tt0245429,tt2013293,tt0347149,tt1798188"
nm0840772,Emma Suárez,"actress,soundtrack","tt0096938,tt0106305,tt1274645,tt4326444"
nm0840891,Jana Svandová,"actress,soundtrack","tt0107677,tt0388590,tt0239102,tt0103325"
nm0841003,Søren Sveistrup,"writer,producer,miscellaneous","tt1758810,tt5180734,tt4659056,tt0826760"
nm0841048,Stein Berge Svendsen,"composer,music_department,soundtrack","tt0780621,tt1664892,tt7248144,tt0464828"
nm0841061,Tore Svennberg,actor,"tt0011370,tt0012807,tt0030337,tt0012364"
nm0841212,Miguel Schverdfinger,"editor,editorial_department,writer","tt1331320,tt1666318,tt3409848,tt0318462"
nm0841326,Antonin Svoboda,"producer,director,writer","tt0408777,tt4048272,tt8780598,tt0976042"
nm0841355,Vlasta Svoboda,"art_director,production_designer,art_department","tt0443543,tt0094964,tt0337697,tt0114681"
nm0841532,Gerry Swallow,"writer,actor,miscellaneous","tt0183505,tt0265087,tt0239949,tt0438097"
nm0841559,Alison Swan,"director,writer,assistant_director","tt1151915,tt0155877,tt0337940,tt6220664"
nm0841599,Kate Swan,"producer,production_manager,miscellaneous","tt1401564,tt0103845,tt2492590,tt0098101"
nm0841770,Charles Swanson,"cinematographer,camera_department","tt0939614,tt0401441,tt3079752,tt2058730"
nm0841910,Nick Swardson,"actor,writer,producer","tt0456554,tt0762107,tt0437863,tt1564367"
nm0841933,Glendon Swarthout,"writer,soundtrack","tt0049745,tt2398231,tt0075213,tt0054469"
nm0841941,Nick Swarts,actor,"tt1741650,tt1634832,tt2385242,tt0203940"
nm0841997,Colin Swash,"miscellaneous,writer,producer","tt2239949,tt1365539,tt0098820,tt1039348"
nm0842065,Rosalie Swedlin,"producer,manager,miscellaneous","tt4604612,tt0100054,tt0319758,tt2034031"
nm0842140,Julia Sweeney,"actress,producer,writer","tt0114571,tt1453405,tt0110912,tt0110169"
nm0842156,Mary Sweeney,"producer,editor,writer","tt1297935,tt0116922,tt0166896,tt0166924"
nm0842258,Dita Von Teese,"actress,costume_department,producer","tt0247082,tt0458472,tt0378776,tt0178746"
nm0842302,John Sweet,"actor,soundtrack","tt1958025,tt0036695"
nm0842339,Doug Sweetland,"animation_department,director,actor","tt0198781,tt0120363,tt4624424,tt0266543"
nm0842451,Will Swenson,"actor,producer,soundtrack","tt0396223,tt1485796,tt0889573,tt1371150"
nm0842476,Tommy Swerdlow,"actor,writer,director","tt0089886,tt0091225,tt0094862,tt0094012"
nm0842485,Jo Swerling,"writer,editorial_department","tt0035763,tt0035211,tt0038650,tt0048140"
nm0842514,Adam Swica,"cinematographer,camera_department,director","tt0295700,tt0848557,tt0492044,tt0896872"
nm0842523,Robin Swicord,"writer,producer,director","tt5195412,tt0397535,tt0110367,tt0421715"
nm0842563,Allen Swift,"actor,soundtrack,writer","tt0417532,tt0060037,tt0054534,tt0061931"
nm0842596,Jeremy Swift,"actor,composer,soundtrack","tt0280707,tt5028340,tt1617661,tt1606375"
nm0842605,Jonathan Swift,writer,"tt0053882,tt1320261,tt0064843,tt1669607"
nm0842616,Mark Swift,"producer,production_manager,actor","tt0389790,tt0138749,tt0120794,tt1911658"
nm0842713,Kurt Swinghammer,"composer,actor,music_department","tt0772172,tt0280436,tt0353489,tt0115919"
nm0842732,Robert Swink,"editor,assistant_director,editorial_department","tt0070511,tt0077269,tt0046250,tt0062994"
nm0842737,Monica Swinn,actress,"tt0262395,tt0220633,tt0201828,tt0071439"
nm0842753,David Swinson,"actor,soundtrack,director","tt3183660,tt0105267,tt0481402,tt1031211"
nm0842770,Tilda Swinton,"actress,producer,writer","tt1242460,tt1706620,tt1211837,tt2278388"
nm0842794,Loretta Swit,"actress,soundtrack","tt0068098,tt0083015,tt0085231,tt0092211"
nm0842867,Herbert B. Swope Jr.,"producer,director,writer","tt0046580,tt0041037,tt0051612,tt0041008"
nm0842899,Travis Swords,"actor,producer","tt0473488,tt4888552,tt0098097,tt0203540"
nm0842957,Boris von Sychowski,"writer,director","tt0115088,tt0283027,tt0323211,tt1486255"
nm0842981,Basil Sydney,"actor,miscellaneous","tt0053882,tt0040416,tt0046269,tt0035429"
nm0843059,Eric Sykes,"actor,writer,director","tt0081425,tt0062133,tt0330373,tt0121410"
nm0843100,Wanda Sykes,"actress,writer,producer","tt0327084,tt0369735,tt4651520,tt1667889"
nm0843123,Anthea Sylbert,"costume_designer,producer,writer","tt0093693,tt0071315,tt0063522,tt0074751"
nm0843128,Paul Sylbert,"production_designer,art_department,director","tt0082085,tt0118883,tt0077663,tt0073486"
nm0843129,Richard Sylbert,"production_designer,art_director,art_department","tt0071315,tt0099422,tt0061184,tt0056218"
nm0843213,William Sylvester,actor,"tt0054938,tt0062622,tt0073994,tt0075142"
nm0843237,Leif Sylvester,"actor,composer,soundtrack","tt0086204,tt1298847,tt0396184,tt0122602"
nm0843281,Abe Sylvia,"producer,writer,director","tt0395251,tt3729898,tt0213149,tt1190689"
nm0843320,Jennifer Syme,"actress,miscellaneous","tt0280632,tt0116922,tt0106029,tt0436262"
nm0843401,Sylvia Syms,"actress,soundtrack","tt0052006,tt0286788,tt0436697,tt0051204"
nm0843467,Joe Syracuse,"writer,director,actor","tt0120739,tt1047540,tt4265508,tt5779540"
nm0843543,Lemore Syvan,"producer,production_manager,writer","tt2016940,tt1134629,tt0295238,tt0470761"
nm0843640,István Szabó,"director,writer,actor","tt0105919,tt0145503,tt0082736,tt0078868"
nm0843684,Luciano Szafir,actor,"tt0289800,tt0478216,tt3981888,tt5288366"
nm0843938,Michelle Szemberg,"editorial_department,editor,producer","tt1278016,tt1650554,tt4488744,tt2261357"
nm0844032,Kam-Yuen Szeto,"writer,director,actor","tt0120541,tt0159432,tt1202514,tt0168043"
nm0844155,Piotr Szkopiak,"director,editor,writer","tt0234750,tt0385836,tt0068069,tt3709552"
nm0844260,Krzysztof Szpetmanski,"editor,producer,writer","tt0225535,tt0425278,tt0288491,tt3092552"
nm0844333,Malgorzata Szumowska,"director,writer,producer","tt6415416,tt4358230,tt2650642,tt1263736"
nm0844358,Jeannot Szwarc,"director,producer,writer","tt0061266,tt0081534,tt0077766,tt0813715"
nm0844896,Eduardo Sánchez,"director,writer,producer","tt2450186,tt0185937,tt1988621,tt0229260"
nm0844922,Fernando Sánchez,"art_department,production_designer","tt0090116,tt0087913,tt0091495,tt0424408"
nm0845163,Rodolfo Sánchez,"cinematographer,camera_department,sound_department","tt0094768,tt0089424,tt0379404,tt1781755"
nm0845209,Aitana Sánchez-Gijón,actress,"tt0114887,tt0112546,tt0361862,tt0216386"
nm0845290,T.J. Särkkä,"producer,director,writer","tt0033778,tt0041539,tt0132670,tt0048752"
nm0845306,Yngve Sæther,"producer,music_department,miscellaneous","tt2121382,tt1114723,tt1736633,tt2377396"
nm0845393,Gérard Séty,actor,"tt0103190,tt0050123,tt0275822,tt0108500"
nm0845465,Johan Söderberg,"editor,composer,director","tt0148428,tt0484077,tt0330999,tt0950758"
nm0845542,Johan Söderqvist,"composer,music_department,soundtrack","tt1340107,tt1332134,tt1613750,tt1139797"
nm0845609,Hilmi Sözer,actor,"tt0880605,tt0291943,tt0278815,tt0878709"
nm0845612,Morten Søborg,"cinematographer,camera_department,actor","tt0862467,tt0457655,tt1991245,tt1340107"
nm0845864,Steven Tabakin,producer,"tt0448022,tt5246328,tt0421057,tt0237865"
nm0845922,Michael Tabb,"writer,actor,director","tt1987028,tt9382596,tt1957966,tt0985698"
nm0846068,George Tabori,"writer,actor,director","tt0063571,tt0322338,tt0046846,tt0045897"
nm0846246,Hubert Taczanowski,"cinematographer,actor,camera_department","tt3321300,tt0119598,tt0280969,tt0372873"
nm0846333,Michael Tadross,"production_manager,producer,assistant_director","tt0480249,tt0988045,tt2199571,tt0264395"
nm0846376,Barry Taff,"writer,miscellaneous,producer","tt0082334,tt6998282,tt0846738,tt6998224"
nm0846474,Nelly Tagar,actress,"tt6674356,tt5787384,tt2819130,tt3576084"
nm0846480,Cary-Hiroyuki Tagawa,"actor,producer,miscellaneous","tt0113855,tt1028532,tt0097742,tt0133152"
nm0846487,Alisa Tager,"producer,writer","tt0379786,tt0120102,tt0215750,tt1068641"
nm0846530,Mandy Tagger,"producer,miscellaneous,production_manager","tt5654600,tt0385056,tt1226240,tt2055765"
nm0846532,Brian Taggert,"writer,miscellaneous","tt0095889,tt0094293,tt0086822,tt0068067"
nm0846548,Saïd Taghmaoui,actor,"tt0120188,tt1046173,tt0451279,tt0443274"
nm0846681,Dalip Tahil,"actor,music_department,producer","tt2356180,tt1562871,tt0494997,tt0083987"
nm0846687,Faran Tahir,"actor,producer","tt1211956,tt0371746,tt0796366,tt1535108"
